Severity,temperature,humidity,visibility,wind_speed,weather,Junction,traffic_signal
2,45.9,95.0,10.0,10.4,27,0,0
2,46.4,87.0,10.0,12.7,27,0,0
2,45.0,80.0,10.0,9.2,27,0,0
3,46.4,87.0,10.0,12.7,27,0,0
2,46.0,83.0,8.0,11.5,27,0,0
2,49.6,82.0,10.0,8.1,27,0,0
2,46.0,86.0,9.0,10.4,27,0,0
2,48.2,76.0,10.0,5.8,25,0,1
2,48.2,76.0,10.0,5.8,25,0,0
2,48.9,74.0,10.0,10.4,25,0,0
2,37.0,89.0,10.0,8.1,27,0,0
4,51.8,67.0,10.0,5.8,2,0,0
2,55.9,55.0,10.0,5.8,2,0,0
3,57.0,51.0,10.0,6.9,25,0,0
3,57.0,51.0,10.0,8.1,2,0,0
2,57.0,51.0,10.0,6.9,25,0,0
3,57.0,51.0,10.0,6.9,25,0,0
3,55.4,54.0,10.0,4.6,2,0,0
3,51.1,61.0,10.0,3.5,25,0,0
3,57.0,51.0,10.0,3.5,2,0,0
3,59.0,55.0,10.0,3.5,2,0,0
2,57.0,100.0,6.0,9.2,25,0,0
2,56.7,100.0,10.0,3.5,25,0,0
2,55.9,97.0,2.5,10.4,27,0,1
2,57.0,100.0,5.0,8.1,27,0,0
2,57.2,94.0,9.0,5.8,27,0,1
2,57.4,100.0,6.0,5.8,27,0,0
2,57.4,100.0,6.0,5.8,27,0,0
2,55.9,97.0,3.0,6.9,27,0,0
2,55.9,100.0,0.5,10.4,27,0,0
2,57.0,96.0,5.0,8.1,27,0,0
2,57.4,100.0,10.0,3.5,27,0,0
2,57.0,100.0,0.5,9.2,27,0,1
3,57.9,90.0,6.0,11.5,25,0,0
2,57.9,93.0,6.0,4.6,33,0,1
2,57.0,89.0,4.0,9.2,27,0,0
2,57.0,100.0,2.0,9.2,27,0,0
2,57.9,93.0,6.0,4.6,33,0,0
2,60.8,100.0,10.0,1.2,25,0,0
2,62.1,86.0,2.0,6.9,31,0,0
3,61.0,93.0,4.0,6.9,31,0,0
2,65.8,84.0,10.0,13.8,25,0,1
3,66.9,57.0,10.0,11.5,25,0,0
3,66.0,63.0,10.0,8.1,33,0,0
3,55.9,84.0,9.0,11.5,27,0,0
2,54.3,100.0,5.0,2.3,27,0,1
2,53.6,82.0,6.0,8.1,9,0,0
2,53.6,100.0,2.0,1.2,27,0,0
2,54.3,100.0,1.5,2.3,27,0,1
2,53.6,94.0,4.0,5.8,27,0,1
3,43.0,97.0,0.8,9.2,17,0,0
2,53.1,100.0,2.0,3.5,27,0,0
2,55.0,93.0,4.0,3.5,27,0,0
2,60.8,77.0,10.0,2.3,25,0,0
3,62.1,72.0,10.0,5.8,33,0,0
2,64.9,68.0,10.0,5.8,28,0,1
2,66.9,59.0,10.0,8.1,33,0,1
2,67.8,63.0,10.0,3.5,2,0,1
2,68.0,59.0,10.0,8.1,28,0,0
3,63.1,71.0,5.0,9.2,9,0,0
2,60.1,62.0,10.0,5.8,27,0,1
3,64.4,68.0,7.0,15.0,25,0,0
2,60.4,68.0,7.0,13.8,33,0,0
2,60.4,68.0,7.0,13.8,33,0,0
2,64.0,56.0,10.0,12.7,33,0,0
2,62.1,60.0,10.0,13.8,33,0,0
2,64.0,60.0,10.0,8.1,27,0,0
2,59.0,67.0,7.0,19.6,27,0,1
2,61.2,71.0,10.0,11.5,27,0,0
3,62.6,72.0,10.0,9.2,27,0,0
3,62.6,72.0,10.0,11.5,27,1,0
3,59.0,64.0,10.0,15.0,27,0,0
2,59.0,64.0,10.0,17.3,27,0,0
2,56.5,61.0,10.0,21.9,28,0,0
3,55.0,59.0,10.0,23.0,28,0,0
2,57.2,51.0,10.0,23.0,33,0,1
3,59.0,46.0,10.0,31.1,33,0,0
2,42.1,65.0,10.0,8.1,33,0,1
2,37.8,81.0,10.0,6.9,2,0,0
2,46.8,57.0,10.0,5.8,2,0,1
2,42.1,65.0,10.0,9.2,2,0,0
2,43.0,60.0,10.0,5.8,2,0,0
2,43.0,60.0,10.0,5.8,2,0,0
2,45.0,56.0,10.0,4.6,33,0,0
2,45.0,56.0,10.0,4.6,33,0,0
2,48.0,52.0,10.0,6.9,2,0,0
3,46.9,59.0,10.0,10.4,2,0,0
2,45.5,71.0,10.0,8.1,2,0,1
2,45.5,71.0,10.0,8.1,2,0,1
2,48.0,52.0,10.0,6.9,2,0,1
2,50.0,50.0,10.0,18.4,28,0,0
2,55.0,40.0,10.0,13.8,2,0,0
2,54.0,43.0,10.0,16.1,28,0,0
2,54.0,43.0,10.0,16.1,28,0,1
2,54.0,43.0,10.0,16.1,28,0,0
2,54.0,43.0,10.0,16.1,28,0,1
2,55.0,31.0,10.0,21.9,33,0,1
3,57.2,31.0,10.0,16.1,33,0,0
3,52.0,34.0,10.0,11.5,33,0,0
2,39.7,72.0,10.0,3.5,27,0,0
2,37.0,70.0,10.0,3.5,2,0,0
2,46.0,51.0,10.0,10.4,33,0,1
2,50.0,38.0,10.0,12.7,33,0,0
2,50.0,44.0,10.0,12.7,2,0,0
2,51.1,35.0,10.0,11.5,2,0,0
2,52.0,32.0,10.0,15.0,33,0,1
2,55.0,30.0,10.0,17.3,33,0,1
3,53.6,26.0,10.0,15.0,2,0,0
2,55.9,26.0,10.0,17.3,2,0,0
2,57.0,23.0,10.0,17.3,2,0,0
2,55.4,25.0,10.0,19.6,25,0,1
2,55.8,25.0,10.0,15.0,25,0,1
2,55.9,21.0,10.0,12.7,2,0,1
3,53.1,26.0,10.0,18.4,25,0,0
3,48.9,39.0,10.0,16.1,25,0,0
2,51.8,35.0,10.0,11.5,2,0,0
3,75.0,48.0,10.0,5.8,2,0,0
3,75.0,48.0,10.0,4.6,2,0,0
2,82.9,31.0,10.0,4.6,2,0,0
3,75.9,48.0,10.0,4.6,2,0,0
2,75.2,41.0,10.0,5.8,2,0,0
3,82.9,24.0,10.0,5.8,2,0,0
3,73.0,53.0,10.0,4.6,28,1,0
3,71.1,55.0,10.0,4.6,28,0,0
2,82.9,31.0,10.0,4.6,2,1,0
3,82.9,24.0,10.0,5.8,2,0,0
2,80.6,39.0,10.0,5.8,2,0,0
2,82.9,31.0,10.0,4.6,2,0,0
3,82.9,24.0,10.0,5.8,2,0,1
2,75.9,48.0,10.0,4.6,2,1,0
3,82.9,24.0,10.0,5.8,2,0,0
2,86.0,26.0,10.0,9.2,2,0,0
3,86.0,20.0,10.0,9.2,2,0,0
2,75.9,48.0,10.0,4.6,2,0,0
2,73.9,50.0,10.0,8.1,28,0,0
2,82.0,29.0,10.0,5.8,2,1,0
3,84.0,27.0,10.0,8.1,28,0,0
3,88.0,19.0,10.0,4.6,2,0,0
2,86.0,20.0,10.0,12.7,2,0,0
2,82.4,37.0,10.0,3.5,2,0,0
3,88.0,25.0,10.0,8.1,2,0,0
2,84.2,37.0,10.0,4.6,2,0,0
2,75.9,38.0,10.0,12.7,28,0,0
3,87.8,21.0,10.0,9.2,2,0,0
3,77.0,37.0,10.0,8.1,2,0,1
3,88.0,19.0,10.0,4.6,2,0,1
2,82.9,34.0,10.0,5.8,2,0,0
3,88.0,25.0,10.0,8.1,2,0,0
2,89.6,21.0,10.0,10.4,2,0,0
2,89.6,21.0,10.0,10.4,2,0,0
2,90.0,25.0,10.0,4.6,28,1,0
2,73.0,44.0,10.0,19.6,28,1,0
2,82.4,45.0,30.0,13.8,2,0,0
3,73.0,44.0,10.0,19.6,28,0,0
2,77.0,40.0,10.0,11.5,28,0,0
3,87.1,24.0,10.0,9.2,28,0,0
3,87.1,24.0,10.0,9.2,28,0,0
3,91.4,20.0,10.0,5.8,2,0,0
3,77.0,40.0,10.0,11.5,28,1,0
3,77.0,40.0,10.0,11.5,28,0,0
3,87.1,24.0,10.0,9.2,28,0,0
2,91.9,20.0,10.0,6.9,2,0,0
3,93.2,20.0,10.0,3.5,2,1,0
2,91.4,18.0,10.0,6.9,2,0,0
2,60.8,77.0,2.5,17.3,9,0,0
2,80.6,48.0,30.0,13.8,2,0,0
2,93.9,17.0,10.0,6.9,2,0,1
3,93.9,19.0,10.0,4.6,2,1,0
2,93.2,12.0,9.0,6.9,2,0,0
3,79.0,38.0,10.0,12.7,28,1,0
2,93.2,12.0,9.0,6.9,2,0,0
3,82.9,26.0,10.0,11.5,2,1,0
2,98.1,11.0,10.0,11.5,2,0,0
2,93.2,16.0,10.0,15.0,2,0,0
2,84.2,33.0,10.0,10.4,28,0,0
3,71.1,47.0,10.0,24.2,28,0,0
3,77.0,40.0,10.0,15.0,28,1,0
2,98.1,11.0,10.0,11.5,2,0,0
2,96.8,17.0,10.0,10.4,2,0,1
2,87.8,19.0,10.0,8.1,2,0,0
2,97.0,13.0,10.0,3.5,2,0,0
3,78.8,51.0,30.0,17.3,2,1,0
3,99.0,18.0,10.0,8.1,2,1,0
2,95.0,12.0,10.0,8.1,2,0,1
2,96.8,17.0,10.0,10.4,2,0,0
3,97.0,16.0,10.0,5.8,2,0,0
2,98.6,10.0,10.0,4.6,2,0,0
2,96.8,11.0,10.0,3.5,2,1,0
3,93.9,23.0,10.0,12.7,2,1,0
2,86.0,18.0,10.0,3.5,2,0,0
3,66.0,59.0,10.0,8.1,2,0,0
3,84.0,15.0,10.0,11.5,2,0,0
2,73.0,42.0,10.0,12.7,2,0,0
3,80.1,27.0,10.0,9.2,2,0,0
2,61.0,67.0,10.0,20.7,28,0,0
3,66.0,59.0,10.0,8.1,2,0,0
3,88.0,24.0,10.0,15.0,2,0,0
3,80.1,27.0,10.0,9.2,2,0,0
3,81.0,31.0,10.0,6.9,2,1,0
2,78.1,32.0,10.0,9.2,2,0,0
2,80.1,23.0,10.0,9.2,2,1,0
3,80.6,23.0,10.0,9.2,2,0,0
3,80.6,23.0,10.0,9.2,2,0,0
2,80.6,23.0,10.0,9.2,2,0,1
2,59.0,69.0,8.0,4.6,2,0,0
3,64.0,73.0,10.0,10.4,2,1,0
3,64.9,63.0,10.0,5.8,2,0,0
2,72.0,38.0,10.0,10.4,2,0,0
3,69.8,40.0,10.0,4.6,2,1,0
2,71.1,41.0,10.0,9.2,2,0,0
3,59.0,72.0,10.0,8.1,2,0,0
3,57.9,75.0,10.0,6.9,28,0,0
2,62.1,60.0,10.0,16.1,2,0,0
3,62.1,60.0,10.0,16.1,2,0,0
3,64.4,64.0,10.0,5.8,2,0,0
2,59.0,78.0,10.0,3.5,2,0,0
3,55.9,80.0,10.0,10.4,25,0,0
2,57.0,74.0,8.0,8.1,28,0,0
2,55.9,80.0,10.0,10.4,28,0,0
3,64.4,56.0,7.0,12.7,2,0,0
3,62.1,65.0,10.0,8.1,2,0,0
2,77.0,24.0,10.0,6.9,2,0,0
3,62.1,70.0,10.0,10.4,2,0,0
3,66.0,56.0,10.0,8.1,2,0,0
2,80.1,32.0,10.0,4.6,2,0,0
2,70.0,53.0,10.0,6.9,2,0,1
3,72.0,43.0,10.0,12.7,2,0,1
3,72.0,43.0,10.0,12.7,2,0,0
2,66.2,52.0,10.0,10.4,28,0,0
2,73.4,41.0,10.0,5.8,2,0,0
3,61.0,64.0,10.0,12.7,28,0,0
2,72.0,43.0,10.0,12.7,2,0,0
3,70.0,49.0,10.0,6.9,2,0,0
3,75.2,38.0,7.0,9.2,2,0,0
2,66.2,52.0,10.0,13.8,28,0,1
2,64.0,63.0,8.0,6.9,2,0,1
3,61.0,70.0,10.0,6.9,25,0,1
3,77.0,43.0,10.0,6.9,2,1,0
2,68.0,52.0,9.0,6.9,2,0,0
3,75.0,40.0,10.0,16.1,2,0,1
2,75.0,40.0,10.0,16.1,2,0,0
2,66.9,63.0,10.0,4.6,2,0,1
2,57.9,78.0,8.0,10.4,33,0,1
3,75.0,41.0,10.0,10.4,2,0,0
2,63.0,67.0,9.0,15.0,2,0,0
3,69.1,57.0,10.0,13.8,2,0,0
3,66.9,63.0,10.0,9.2,2,1,0
3,72.0,49.0,10.0,6.9,2,1,0
3,75.0,41.0,10.0,10.4,2,0,0
3,75.0,40.0,10.0,16.1,2,0,0
3,62.1,67.0,10.0,8.1,33,1,0
3,75.0,40.0,10.0,16.1,2,0,0
3,78.1,37.0,10.0,9.2,2,1,0
2,57.9,78.0,8.0,11.5,27,0,0
2,77.0,41.0,10.0,16.1,2,0,0
2,77.0,43.0,10.0,6.9,2,1,0
3,80.6,32.0,8.0,8.1,2,0,0
2,82.4,32.0,10.0,5.8,2,0,0
3,78.1,37.0,10.0,9.2,2,0,0
3,78.1,35.0,10.0,17.3,2,0,0
2,69.1,58.0,10.0,10.4,2,0,0
2,72.0,53.0,10.0,10.4,2,0,0
2,81.0,38.0,10.0,5.8,2,0,0
2,81.0,38.0,10.0,5.8,2,0,0
3,81.0,30.0,10.0,15.0,2,0,1
2,88.0,21.0,10.0,11.5,2,0,0
3,81.0,30.0,10.0,15.0,2,0,0
3,64.0,60.0,10.0,11.5,2,0,0
3,69.1,58.0,10.0,11.5,2,0,0
2,73.9,50.0,10.0,11.5,2,0,0
2,63.0,63.0,10.0,21.9,28,0,0
3,73.9,50.0,10.0,15.0,2,0,0
3,64.9,61.0,10.0,11.5,28,0,1
2,73.9,50.0,10.0,11.5,2,0,0
3,64.9,61.0,10.0,11.5,28,1,0
3,64.9,61.0,10.0,11.5,28,0,0
2,81.0,30.0,10.0,15.0,2,0,0
2,84.0,33.0,10.0,8.1,2,0,0
2,71.6,50.0,10.0,12.7,28,0,0
2,89.6,24.0,9.0,3.5,2,0,0
3,64.9,61.0,10.0,9.2,28,0,0
2,82.9,29.0,10.0,13.8,2,0,1
3,69.8,64.0,10.0,18.4,2,0,0
2,89.6,24.0,10.0,9.2,2,1,0
3,87.1,27.0,10.0,5.8,2,0,0
2,84.0,27.0,10.0,12.7,2,0,1
2,84.2,15.0,10.0,6.9,2,0,0
2,71.1,53.0,10.0,9.2,2,0,1
2,70.0,59.0,10.0,12.7,2,0,1
2,95.0,19.0,10.0,11.5,2,0,0
2,75.2,41.0,10.0,11.5,2,0,0
2,93.2,19.0,10.0,8.1,2,0,0
3,66.0,59.0,10.0,13.8,28,0,0
3,75.0,48.0,10.0,13.8,2,1,0
2,91.4,20.0,10.0,5.8,2,0,0
3,93.2,19.0,10.0,10.4,2,0,0
2,84.2,13.0,10.0,5.8,2,0,0
3,73.0,51.0,10.0,16.1,2,0,0
2,93.2,19.0,10.0,11.5,2,0,0
2,93.2,17.0,9.0,10.4,2,0,0
2,93.2,19.0,10.0,11.5,2,0,1
2,86.0,13.0,10.0,4.6,2,0,0
3,89.6,29.0,10.0,8.1,2,0,0
2,63.0,63.0,10.0,9.2,2,0,1
3,91.4,15.0,10.0,6.9,2,0,0
2,91.4,17.0,10.0,8.1,2,0,1
3,72.0,49.0,10.0,11.5,2,0,1
3,71.1,47.0,10.0,9.2,2,0,0
3,63.0,65.0,10.0,11.5,28,0,0
3,62.1,62.0,10.0,12.7,28,0,0
3,64.0,60.0,10.0,12.7,2,0,0
3,75.9,38.0,10.0,16.1,2,1,0
2,84.0,31.0,10.0,9.2,2,0,0
3,86.0,27.0,9.0,10.4,2,1,0
3,84.2,30.0,10.0,10.4,2,0,0
3,78.1,37.0,10.0,8.1,2,0,0
3,78.1,37.0,10.0,8.1,2,0,0
3,87.8,21.0,10.0,8.1,2,0,1
3,82.4,30.0,9.0,12.7,2,0,0
3,81.0,21.0,10.0,16.1,2,0,0
3,81.0,21.0,10.0,16.1,2,1,0
3,82.4,30.0,9.0,12.7,2,0,0
2,75.2,21.0,10.0,6.9,2,0,1
2,81.0,21.0,10.0,16.1,2,0,0
3,64.0,63.0,10.0,6.9,2,0,1
3,77.0,34.0,9.0,15.0,2,0,0
2,75.2,36.0,10.0,11.5,2,0,1
3,57.0,77.0,10.0,12.7,28,0,0
3,59.0,69.0,10.0,8.1,2,0,0
2,71.6,41.0,10.0,9.2,2,0,0
3,59.0,75.0,10.0,12.7,28,1,0
2,78.1,15.0,10.0,10.4,2,0,0
2,69.8,28.0,10.0,9.2,2,0,0
3,55.9,80.0,10.0,9.2,17,0,0
3,59.0,72.0,10.0,3.5,2,0,0
1,66.0,42.0,10.0,6.9,2,0,0
2,59.0,72.0,10.0,5.8,2,1,0
3,55.9,84.0,10.0,3.5,2,1,0
2,57.0,77.0,10.0,10.4,33,0,0
3,57.9,75.0,10.0,4.6,2,0,0
3,55.0,80.0,10.0,10.4,2,0,0
3,55.9,77.0,10.0,12.7,2,0,0
3,55.9,80.0,10.0,8.1,27,0,0
3,54.0,83.0,10.0,5.8,17,0,0
2,54.0,86.0,10.0,11.5,28,0,0
2,57.0,77.0,10.0,9.2,25,0,0
3,55.9,80.0,10.0,4.6,25,1,0
2,68.0,49.0,10.0,4.6,2,0,0
2,64.4,45.0,10.0,10.4,2,0,0
2,62.1,58.0,10.0,4.6,2,0,0
3,59.0,72.0,10.0,16.1,28,0,0
3,64.0,65.0,10.0,3.5,2,1,0
2,64.4,68.0,9.0,3.5,2,0,0
2,68.0,46.0,10.0,10.4,2,0,0
3,66.0,54.0,10.0,6.9,2,0,0
2,71.6,38.0,9.0,8.1,2,0,1
2,64.4,56.0,9.0,5.8,2,0,0
3,71.6,38.0,9.0,8.1,2,0,0
2,79.0,29.0,10.0,8.1,2,0,0
3,61.0,62.0,10.0,19.6,28,0,0
2,71.1,44.0,10.0,9.2,2,0,0
2,78.8,20.0,10.0,5.8,2,0,1
2,75.0,26.0,10.0,8.1,2,0,0
3,71.1,44.0,10.0,9.2,2,0,0
3,75.2,41.0,10.0,4.6,2,0,0
2,78.1,24.0,10.0,9.2,2,0,0
3,71.1,44.0,10.0,9.2,2,0,0
2,77.0,34.0,8.0,5.8,2,0,1
2,77.0,34.0,8.0,5.8,2,0,1
2,77.0,34.0,10.0,3.5,2,0,0
3,75.9,36.0,10.0,8.1,2,0,0
3,75.2,34.0,10.0,11.5,2,0,0
2,78.1,36.0,10.0,3.5,2,0,0
2,77.0,34.0,10.0,3.5,2,0,0
2,68.0,68.0,10.0,5.8,2,0,0
3,75.9,36.0,10.0,8.1,2,0,0
3,70.0,51.0,10.0,6.9,2,0,0
2,78.1,36.0,10.0,3.5,2,1,0
2,78.1,36.0,10.0,3.5,2,1,0
2,64.0,58.0,10.0,16.1,28,0,0
2,66.2,68.0,10.0,6.9,2,0,0
3,70.0,42.0,10.0,4.6,2,1,0
3,75.9,36.0,10.0,8.1,2,0,0
3,64.0,58.0,10.0,16.1,28,1,0
3,82.0,22.0,10.0,12.7,2,0,0
3,82.0,22.0,10.0,12.7,2,0,0
3,66.9,49.0,10.0,18.4,2,0,0
2,78.1,37.0,10.0,8.1,2,0,0
3,81.0,28.0,10.0,13.8,2,0,0
2,71.6,53.0,10.0,5.8,2,0,0
2,66.9,49.0,10.0,18.4,2,0,0
3,68.0,50.0,10.0,9.2,2,1,0
3,68.0,50.0,10.0,9.2,2,0,0
2,78.1,37.0,10.0,8.1,2,0,1
3,78.1,37.0,10.0,8.1,2,0,0
2,61.0,70.0,10.0,8.1,2,0,0
3,81.0,28.0,10.0,13.8,2,0,0
3,81.0,28.0,10.0,13.8,2,0,0
3,75.2,36.0,10.0,10.4,2,0,0
2,77.0,34.0,10.0,10.4,2,0,0
2,82.4,26.0,10.0,13.8,2,0,0
2,60.8,77.0,7.0,15.0,2,0,0
2,85.3,27.0,10.0,15.0,2,0,0
2,85.3,27.0,10.0,15.0,2,0,1
2,84.2,25.0,10.0,5.8,2,0,0
2,80.1,32.0,10.0,5.8,2,0,0
3,82.9,26.0,10.0,10.4,2,0,0
2,77.0,39.0,10.0,6.9,2,0,0
3,86.0,24.0,10.0,13.8,2,0,0
2,88.0,26.0,10.0,18.4,28,0,1
3,89.1,19.0,10.0,12.7,2,0,1
2,80.1,36.0,10.0,12.7,2,0,0
2,86.0,24.0,10.0,13.8,2,0,1
2,91.0,23.0,10.0,9.2,2,0,1
2,91.0,23.0,10.0,9.2,2,0,0
3,89.1,19.0,10.0,12.7,2,0,0
2,77.0,34.0,10.0,10.4,2,0,0
2,87.1,21.0,10.0,16.1,2,0,0
2,86.0,25.0,10.0,8.1,2,0,0
2,91.4,20.0,10.0,11.5,2,0,0
2,84.0,31.0,10.0,17.3,2,0,0
2,79.0,39.0,10.0,20.7,2,0,0
3,86.0,24.0,10.0,12.7,2,1,0
3,86.0,25.0,10.0,8.1,2,0,0
3,86.0,25.0,10.0,11.5,2,0,0
2,90.0,23.0,10.0,10.4,2,0,0
3,86.0,25.0,10.0,11.5,2,0,0
3,89.1,23.0,10.0,20.7,2,1,0
3,86.0,25.0,10.0,11.5,2,0,0
3,81.0,30.0,10.0,15.0,2,0,0
3,84.0,27.0,10.0,21.9,2,0,0
3,78.1,31.0,10.0,17.3,2,0,0
2,70.0,51.0,10.0,11.5,2,0,1
3,87.1,31.0,10.0,16.1,2,1,0
2,64.9,61.0,10.0,12.7,2,0,0
3,68.0,47.0,10.0,10.4,2,0,0
3,82.4,30.0,10.0,10.4,2,0,0
3,75.9,36.0,10.0,17.3,2,0,0
3,77.0,33.0,10.0,21.9,2,0,0
3,57.9,84.0,10.0,21.9,33,0,0
3,64.0,60.0,10.0,10.4,2,0,0
3,66.2,46.0,10.0,5.8,2,0,0
2,57.9,84.0,10.0,12.7,25,0,0
2,61.0,71.0,10.0,18.4,2,0,0
2,55.9,90.0,9.0,24.2,27,0,1
3,55.9,90.0,9.0,24.2,27,0,0
3,62.1,70.0,10.0,11.5,2,0,0
2,54.0,86.0,10.0,4.6,2,0,0
2,51.8,100.0,10.0,3.5,2,0,1
3,57.0,83.0,10.0,10.4,27,1,0
3,57.0,83.0,10.0,3.5,27,1,0
2,63.0,65.0,10.0,8.1,2,0,0
3,59.0,78.0,10.0,6.9,2,0,0
3,57.0,81.0,10.0,9.2,25,1,0
2,64.0,73.0,10.0,5.8,28,0,0
3,63.0,70.0,10.0,3.5,2,0,0
2,66.9,61.0,10.0,4.6,2,0,0
2,72.0,49.0,10.0,9.2,2,0,0
3,62.6,82.0,10.0,9.2,33,0,0
3,71.6,41.0,10.0,3.5,2,0,0
2,64.0,73.0,10.0,6.9,2,0,0
3,73.0,42.0,10.0,6.9,2,0,1
3,72.0,49.0,10.0,3.5,2,0,0
3,80.6,32.0,9.0,10.4,2,0,0
2,80.6,32.0,9.0,10.4,2,0,0
3,61.0,70.0,10.0,5.8,33,1,0
3,68.0,60.0,10.0,11.5,2,0,0
3,73.0,42.0,10.0,6.9,2,0,1
2,72.0,49.0,10.0,3.5,2,0,0
3,75.9,38.0,10.0,9.2,2,0,0
2,75.2,29.0,10.0,4.6,2,0,0
3,66.2,73.0,10.0,8.1,2,0,0
2,63.0,67.0,10.0,11.5,2,0,0
2,68.0,63.0,10.0,5.8,2,0,0
3,77.0,42.0,10.0,9.2,2,0,0
2,79.0,34.0,10.0,12.7,2,0,1
3,68.0,63.0,10.0,5.8,2,0,0
3,75.9,36.0,10.0,4.6,2,0,0
2,82.0,34.0,10.0,13.8,2,0,0
3,73.9,41.0,10.0,9.2,2,0,0
3,71.1,59.0,10.0,6.9,2,0,0
2,66.9,59.0,10.0,9.2,2,0,0
3,68.0,52.0,10.0,6.9,2,0,0
2,80.6,32.0,10.0,5.8,2,0,0
3,71.6,69.0,10.0,11.5,2,0,0
2,68.0,52.0,10.0,6.9,2,0,0
2,82.4,32.0,10.0,9.2,2,0,0
3,70.0,49.0,10.0,10.4,2,0,0
3,75.9,40.0,10.0,10.4,2,0,0
3,75.9,40.0,10.0,10.4,2,0,0
3,70.0,49.0,10.0,16.1,28,0,0
2,70.0,49.0,10.0,16.1,28,0,0
2,71.6,53.0,10.0,9.2,2,0,0
2,71.6,53.0,10.0,9.2,2,1,0
2,82.4,37.0,10.0,5.8,2,0,1
2,73.9,50.0,10.0,5.8,2,0,0
2,86.0,31.0,10.0,12.7,2,0,0
2,87.1,20.0,10.0,4.6,2,0,1
2,77.0,50.0,10.0,13.8,2,0,0
3,79.0,30.0,10.0,11.5,2,0,0
3,82.9,29.0,10.0,5.8,2,0,0
2,86.0,31.0,10.0,12.7,2,0,0
2,73.9,50.0,10.0,5.8,2,0,0
2,72.0,46.0,10.0,18.4,28,0,0
3,80.6,28.0,10.0,11.5,2,0,0
2,84.2,30.0,9.0,10.4,2,0,1
2,89.1,29.0,10.0,11.5,2,0,0
2,75.0,44.0,10.0,16.1,2,1,0
2,88.0,22.0,10.0,9.2,2,1,0
2,72.0,49.0,10.0,8.1,2,0,0
2,78.1,39.0,10.0,12.7,2,0,1
2,69.1,47.0,10.0,26.5,2,1,0
3,87.8,22.0,10.0,11.5,2,0,0
3,87.8,22.0,10.0,11.5,2,0,0
3,91.4,10.0,10.0,8.1,2,1,0
3,71.1,47.0,10.0,13.8,2,1,0
3,71.1,47.0,10.0,13.8,2,0,0
3,71.1,47.0,10.0,13.8,2,0,0
3,84.9,30.0,10.0,13.8,2,1,0
3,89.1,23.0,10.0,9.2,2,0,0
3,89.6,14.0,10.0,12.7,2,1,0
3,91.9,10.0,10.0,9.2,2,0,0
2,91.9,10.0,10.0,9.2,2,1,0
3,89.6,15.0,10.0,9.2,2,0,0
3,70.0,47.0,10.0,9.2,2,0,0
3,70.0,53.0,10.0,9.2,2,0,0
3,86.0,25.0,10.0,11.5,2,0,0
3,87.8,22.0,10.0,8.1,2,0,0
3,70.0,47.0,10.0,9.2,2,0,0
3,69.1,54.0,10.0,5.8,2,0,0
3,69.1,53.0,10.0,5.8,2,0,0
2,87.8,24.0,10.0,5.8,2,0,0
3,69.1,53.0,10.0,5.8,2,0,0
3,78.1,36.0,10.0,8.1,2,0,0
3,84.2,25.0,10.0,3.5,2,1,0
3,82.0,29.0,10.0,8.1,2,0,0
3,75.0,37.0,10.0,10.4,2,0,0
3,73.4,38.0,10.0,9.2,2,0,0
3,87.1,20.0,10.0,5.8,2,0,0
3,84.2,25.0,10.0,3.5,2,0,0
3,80.6,32.0,10.0,4.6,2,0,0
2,80.1,25.0,10.0,3.5,2,0,0
3,64.9,63.0,10.0,8.1,2,1,0
3,64.9,63.0,10.0,8.1,2,1,0
3,71.4,41.0,10.0,8.1,2,0,0
3,77.0,37.0,10.0,11.5,2,0,0
3,77.0,36.0,10.0,3.5,2,0,0
3,77.0,37.0,10.0,11.5,2,1,0
3,91.4,10.0,10.0,8.1,2,0,0
3,77.0,37.0,10.0,11.5,2,0,0
3,77.0,37.0,10.0,11.5,2,0,0
3,59.0,69.0,10.0,15.0,2,0,1
3,62.1,67.0,10.0,10.4,2,0,0
3,78.1,25.0,10.0,4.6,2,0,0
3,62.1,67.0,10.0,9.2,2,0,0
4,66.0,65.0,10.0,5.8,2,1,0
2,55.4,82.0,7.0,3.5,2,0,0
2,55.4,82.0,7.0,3.5,2,0,1
2,63.0,72.0,10.0,4.6,2,0,0
2,62.1,65.0,10.0,4.6,2,0,0
3,62.1,65.0,10.0,4.6,2,0,0
3,59.0,59.0,10.0,3.5,2,0,0
2,57.0,74.0,10.0,11.5,2,1,0
3,60.1,69.0,10.0,4.6,2,0,1
2,62.1,78.0,10.0,4.6,2,1,0
2,62.8,63.0,10.0,10.4,2,0,0
3,60.1,75.0,10.0,4.6,2,0,0
2,55.0,89.0,10.0,4.6,2,0,0
3,63.0,56.0,10.0,4.6,2,1,0
3,63.0,56.0,10.0,4.6,2,1,0
3,71.1,51.0,10.0,6.9,2,0,0
2,71.1,51.0,10.0,6.9,2,1,0
3,77.0,37.0,10.0,4.6,2,0,0
3,55.9,77.0,10.0,4.6,28,0,0
3,91.9,19.0,10.0,10.4,2,0,0
2,93.9,19.0,10.0,13.8,2,1,0
3,95.0,16.0,10.0,12.7,2,0,0
2,84.0,40.0,10.0,13.8,2,0,1
2,96.1,16.0,10.0,12.7,2,0,0
2,89.1,27.0,10.0,11.5,28,0,0
2,93.2,15.0,10.0,5.8,2,0,0
